search_term,package_title,package_name,organization,package_notes,metadata_created,metadata_modified,resource_name,resource_url,resource_format,resource_id
תכנון,תוכניות מקוונות,xplan2,מינהל התכנון ,"הקובץ הינו הקובץ אשר הולך לאתר של קווים כחולים שהינו  חלק ממכלול מערכות 'תכנון זמין'. האתר מציג תכניות מקוונות מאושרות ובתהליכי תכנון, אשר הוגשו באופן מקוון משנת 2011 והלאה ותכניות מתאריות. האתר אינו כולל תכניות שהוגשו לפני כן. הנתונים באתר מתעדכנים אחת ליום.הנתונים באתר מוצגים באמצעות שירותים גיאוגרפיים XPLAN Web Map Services, שירותים אלו זמינים לציבור המפתחים וצרכני שירותי המידע הגיאוגרפי (GIS) באשר הם.",2020-09-21T11:38:47.903197,2023-03-21T18:32:47.687636,Xplan.zip,https://data.gov.il/dataset/768f4b9f-9e67-430c-ba29-d329638230b9/resource/28e0b8b3-4515-4f01-b55f-41e3e2d9dec4/download/xplan.zip,ZIP,28e0b8b3-4515-4f01-b55f-41e3e2d9dec4
תכנית,נתונים תקופתיים - תכנית דירה בהנחה,mechir-lamishtaken,משרד הבינוי והשיכון,"במאגר זה מתפרסמים נתונים סטטיסטיים תקופתיים בנושא תכנית דירה בהנחה.

קישור לדף נתונים סטטיסטיים שבועיים נוספים:

https://www.gov.il/he/Departments/publications/reports/mishtaken_statistics",2016-08-30T08:04:24.107834,2026-05-26T09:30:18.043025,מעקב אחר הגרלות דירה בהנחה,https://data.gov.il/dataset/31176aa8-1609-4b42-911b-2b0f38ba4dd3/resource/7c8255d0-49ef-49db-8904-4cf917586031/download/hng_hagralotmechirlmishtaken.csv,CSV,7c8255d0-49ef-49db-8904-4cf917586031
תכנית,נתונים תקופתיים - תכנית דירה בהנחה,mechir-lamishtaken,משרד הבינוי והשיכון,"במאגר זה מתפרסמים נתונים סטטיסטיים תקופתיים בנושא תכנית דירה בהנחה.

קישור לדף נתונים סטטיסטיים שבועיים נוספים:

https://www.gov.il/he/Departments/publications/reports/mishtaken_statistics",2016-08-30T08:04:24.107834,2026-05-26T09:30:18.043025,דירות למכירה ללא הגרלה,https://data.gov.il/dataset/31176aa8-1609-4b42-911b-2b0f38ba4dd3/resource/ea93b3c9-15e2-4b74-a632-097ee53737e4/download/hng_hagralotdirotpnuyot4sale.csv,CSV,ea93b3c9-15e2-4b74-a632-097ee53737e4
תכנית,השתלמויות למורי דרך,training-courses,משרד התיירות,"מורי דרך מחויבים בביצוע שתי השתלמויות, במהלך שנתיים, לשם חידוש רישיונם בהתאם להנחיות הממונה, כמוגדר בתקנות. 

עד לחודש יולי 2020 סיפק המשרד בעצמו את ההשתלמויות והחל מחודש זה שונתה השיטה ולמורי הדרך הוצעה תכנית השתלמויות שבוצעה ותופעלה על ידי מארגני השתלמויות חיצוניים, בהתאם לתנאים שנקבעו על ידי המשרד בקול קורא. 
",2020-05-25T06:54:16.521514,2026-05-19T13:17:48.828370,השתלמויות מורי דרך 2020 - 2021,https://data.gov.il/dataset/0d51bcd2-aa52-4c7c-8e5f-96d0d193a1fb/resource/5343c53e-f49b-4cd4-a9f6-1fd62379ab51/download/tourist-guides-continuing-education-2025-2026_2025-06-15_3-6-2-1-1-1-1-2-1-1.csv,CSV,5343c53e-f49b-4cd4-a9f6-1fd62379ab51
תכנית,השתלמויות למורי דרך,training-courses,משרד התיירות,"מורי דרך מחויבים בביצוע שתי השתלמויות, במהלך שנתיים, לשם חידוש רישיונם בהתאם להנחיות הממונה, כמוגדר בתקנות. 

עד לחודש יולי 2020 סיפק המשרד בעצמו את ההשתלמויות והחל מחודש זה שונתה השיטה ולמורי הדרך הוצעה תכנית השתלמויות שבוצעה ותופעלה על ידי מארגני השתלמויות חיצוניים, בהתאם לתנאים שנקבעו על ידי המשרד בקול קורא. 
",2020-05-25T06:54:16.521514,2026-05-19T13:17:48.828370,השתלמויות 2021-2022,https://data.gov.il/dataset/0d51bcd2-aa52-4c7c-8e5f-96d0d193a1fb/resource/39722a8c-95db-496d-9723-0c547fbe2efe/download/tour_guides_tutorial_20220609.xlsx,XLSX,39722a8c-95db-496d-9723-0c547fbe2efe
תכנית,השתלמויות למורי דרך,training-courses,משרד התיירות,"מורי דרך מחויבים בביצוע שתי השתלמויות, במהלך שנתיים, לשם חידוש רישיונם בהתאם להנחיות הממונה, כמוגדר בתקנות. 

עד לחודש יולי 2020 סיפק המשרד בעצמו את ההשתלמויות והחל מחודש זה שונתה השיטה ולמורי הדרך הוצעה תכנית השתלמויות שבוצעה ותופעלה על ידי מארגני השתלמויות חיצוניים, בהתאם לתנאים שנקבעו על ידי המשרד בקול קורא. 
",2020-05-25T06:54:16.521514,2026-05-19T13:17:48.828370,מוסדות לימוד,https://data.gov.il/dataset/0d51bcd2-aa52-4c7c-8e5f-96d0d193a1fb/resource/6df4369b-54ee-4d17-b36a-0d57c4cab517/download/tourism-studies-institutions_20220818_0925_16_2_26.xlsx,XLSX,6df4369b-54ee-4d17-b36a-0d57c4cab517
תכנית,השתלמויות למורי דרך,training-courses,משרד התיירות,"מורי דרך מחויבים בביצוע שתי השתלמויות, במהלך שנתיים, לשם חידוש רישיונם בהתאם להנחיות הממונה, כמוגדר בתקנות. 

עד לחודש יולי 2020 סיפק המשרד בעצמו את ההשתלמויות והחל מחודש זה שונתה השיטה ולמורי הדרך הוצעה תכנית השתלמויות שבוצעה ותופעלה על ידי מארגני השתלמויות חיצוניים, בהתאם לתנאים שנקבעו על ידי המשרד בקול קורא. 
",2020-05-25T06:54:16.521514,2026-05-19T13:17:48.828370,השתלמויות למורי דרך 2022 - 2023,https://data.gov.il/dataset/0d51bcd2-aa52-4c7c-8e5f-96d0d193a1fb/resource/588f8c64-667d-42b5-8ee7-f67c816f86bd/download/tour_guides_continuing_education_20230522a.xlsx,XLSX,588f8c64-667d-42b5-8ee7-f67c816f86bd
תכנית,השתלמויות למורי דרך,training-courses,משרד התיירות,"מורי דרך מחויבים בביצוע שתי השתלמויות, במהלך שנתיים, לשם חידוש רישיונם בהתאם להנחיות הממונה, כמוגדר בתקנות. 

עד לחודש יולי 2020 סיפק המשרד בעצמו את ההשתלמויות והחל מחודש זה שונתה השיטה ולמורי הדרך הוצעה תכנית השתלמויות שבוצעה ותופעלה על ידי מארגני השתלמויות חיצוניים, בהתאם לתנאים שנקבעו על ידי המשרד בקול קורא. 
",2020-05-25T06:54:16.521514,2026-05-19T13:17:48.828370,השתלמויות למורי דרך 2023 - 2024,https://data.gov.il/dataset/0d51bcd2-aa52-4c7c-8e5f-96d0d193a1fb/resource/e358a495-7289-478c-8bd9-4fd9f42387a7/download/tour_guides_continuing_education_170624.xlsx,XLSX,e358a495-7289-478c-8bd9-4fd9f42387a7
תכנית,השתלמויות למורי דרך,training-courses,משרד התיירות,"מורי דרך מחויבים בביצוע שתי השתלמויות, במהלך שנתיים, לשם חידוש רישיונם בהתאם להנחיות הממונה, כמוגדר בתקנות. 

עד לחודש יולי 2020 סיפק המשרד בעצמו את ההשתלמויות והחל מחודש זה שונתה השיטה ולמורי הדרך הוצעה תכנית השתלמויות שבוצעה ותופעלה על ידי מארגני השתלמויות חיצוניים, בהתאם לתנאים שנקבעו על ידי המשרד בקול קורא. 
",2020-05-25T06:54:16.521514,2026-05-19T13:17:48.828370,השתלמויות למורי דרך 2024 - 2025,https://data.gov.il/dataset/0d51bcd2-aa52-4c7c-8e5f-96d0d193a1fb/resource/6a5be2ac-2714-4cc1-b580-772beb184da3/download/tour_guides_continuing_education_20250522_2-22-1-1-3.csv,CSV,6a5be2ac-2714-4cc1-b580-772beb184da3
תכנית,השתלמויות למורי דרך,training-courses,משרד התיירות,"מורי דרך מחויבים בביצוע שתי השתלמויות, במהלך שנתיים, לשם חידוש רישיונם בהתאם להנחיות הממונה, כמוגדר בתקנות. 

עד לחודש יולי 2020 סיפק המשרד בעצמו את ההשתלמויות והחל מחודש זה שונתה השיטה ולמורי הדרך הוצעה תכנית השתלמויות שבוצעה ותופעלה על ידי מארגני השתלמויות חיצוניים, בהתאם לתנאים שנקבעו על ידי המשרד בקול קורא. 
",2020-05-25T06:54:16.521514,2026-05-19T13:17:48.828370,השתלמויות למורי דרך 2025 - 2026,https://data.gov.il/dataset/0d51bcd2-aa52-4c7c-8e5f-96d0d193a1fb/resource/11f05da1-b784-46bf-a706-6eaa632379f2/download/tourist-guides-continuing-education-2025-2026_2025-06-15_3-6-2-1-1-1-8-1-1-1-1-1-2-1-1-1-1-1-1-1.csv,CSV,11f05da1-b784-46bf-a706-6eaa632379f2
תכנית,"אסטרטגית למתע""ן מטרופולין חיפה 2040",mataan_haifa,משרד התחבורה והבטיחות בדרכים,"תכנית אסטרטגית להסעת המונים ותחבורה ציבורית למטרופולין חיפה, לשנת יעד 2040",2025-09-01T08:16:27.226833,2026-04-27T09:20:40.669843,MATAAN_HAIFA_SHP,https://data.gov.il/dataset/bc1df8cb-c266-4962-9e18-a9cf986f9640/resource/a957b958-43d5-4daf-b9b1-46cca4cf1e65/download/mataan_haifa.zip,ZIP,a957b958-43d5-4daf-b9b1-46cca4cf1e65
תכנית,"אסטרטגית למתע""ן מטרופולין חיפה 2040",mataan_haifa,משרד התחבורה והבטיחות בדרכים,"תכנית אסטרטגית להסעת המונים ותחבורה ציבורית למטרופולין חיפה, לשנת יעד 2040",2025-09-01T08:16:27.226833,2026-04-27T09:20:40.669843,MATAAN_HAIFA_KMZ,https://data.gov.il/dataset/bc1df8cb-c266-4962-9e18-a9cf986f9640/resource/248dc8e0-9249-4614-9047-507d7380c8f5/download/mataan_haifa_kmz.zip,ZIP,248dc8e0-9249-4614-9047-507d7380c8f5
תכנית,"אסטרטגית למתע""ן מטרופולין חיפה 2040",mataan_haifa,משרד התחבורה והבטיחות בדרכים,"תכנית אסטרטגית להסעת המונים ותחבורה ציבורית למטרופולין חיפה, לשנת יעד 2040",2025-09-01T08:16:27.226833,2026-04-27T09:20:40.669843,MATAAN_HAIFA_CSV,https://data.gov.il/dataset/bc1df8cb-c266-4962-9e18-a9cf986f9640/resource/b9c0d3b2-2660-4bb9-b253-76b15f1e3d7b/download/mataan_haifa.csv,CSV,b9c0d3b2-2660-4bb9-b253-76b15f1e3d7b
תכנית,"אסטרטגית למתע""ן מטרופולין חיפה 2040",mataan_haifa,משרד התחבורה והבטיחות בדרכים,"תכנית אסטרטגית להסעת המונים ותחבורה ציבורית למטרופולין חיפה, לשנת יעד 2040",2025-09-01T08:16:27.226833,2026-04-27T09:20:40.669843,מטאדאטה,https://data.gov.il/dataset/bc1df8cb-c266-4962-9e18-a9cf986f9640/resource/19eddc47-e8e5-44db-9ca3-baa722e04a2f/download/mataan_haifa_metadata.xlsx,XLSX,19eddc47-e8e5-44db-9ca3-baa722e04a2f
תכנית,שכבות מידע גיאוגרפי (GIS) - התחדשות ערונית,gis_urban_renewal,משרד הבינוי והשיכון,כדי לצפות בשכבות וכדי לעיין בנתונים יש להיעזר בתוכנות לצפייה בנתונים גיאוגרפים (GIS).,2022-11-06T07:52:22.120482,2026-04-01T01:00:09.751085,תוכניות מתאר של התחדשות עירונית,https://data.gov.il/dataset/1de95a22-576e-4e9c-b7c4-59db01d85290/resource/38555a84-8523-4ab1-9fe5-df6b523c15ea/download/masterplans.zip,ZIP,38555a84-8523-4ab1-9fe5-df6b523c15ea
תכנית,שכבות מידע גיאוגרפי (GIS) - התחדשות ערונית,gis_urban_renewal,משרד הבינוי והשיכון,כדי לצפות בשכבות וכדי לעיין בנתונים יש להיעזר בתוכנות לצפייה בנתונים גיאוגרפים (GIS).,2022-11-06T07:52:22.120482,2026-04-01T01:00:09.751085,מתחמי התחדשות עירונית מוכרזים,https://data.gov.il/dataset/1de95a22-576e-4e9c-b7c4-59db01d85290/resource/ceb7bbb0-e2db-4e87-8a6c-0a250f5de001/download/officiallydeclaredprojects.zip,ZIP,ceb7bbb0-e2db-4e87-8a6c-0a250f5de001
תכנית,"הסעת המונים מטרופולין ת""א - 2050",mataan_tlv,משרד התחבורה והבטיחות בדרכים,"רשת הסעת המונים (רק""ל, BRT, מטרו) במטרופולין תל אביב כפי שתוכננה בתכנית האסטרטגית לשנת 2050",2019-09-02T13:58:47.436563,2026-03-24T09:41:45.803674,MATAAN_TLV_SHP,https://data.gov.il/dataset/88010ff2-2d5e-4436-b735-bbd597ae649f/resource/d3c3bf16-317c-4d8b-9188-16a65d895607/download/mataan_tlv.zip,ZIP,d3c3bf16-317c-4d8b-9188-16a65d895607
