search_term,package_title,package_name,organization,package_notes,metadata_created,metadata_modified,resource_name,resource_url,resource_format,resource_id,strict_urban_renewal_match,broad_related_match,explicit_urban_renewal_source,matched_strict_keywords,matched_broad_keywords,detected_relevance_reason,preferred_format,candidate_decision,candidate_decision_reason
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מחלפים KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/3d3bc3a0-3728-400b-a8a1-9b8f021787a5/download/tma42_mahlef_kmz.zip,KMZ,3d3bc3a0-3728-400b-a8a1-9b8f021787a5,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מחלפים CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/358b7ab5-0c8c-463c-abd7-0728d1eadec6/download/tma42_mahlef.csv,CSV,358b7ab5-0c8c-463c-abd7-0728d1eadec6,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מעבר דרך במפרד ללא צומת SHP",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/26cb2892-de98-46f5-992f-b5fdd20c6b9d/download/tma42_pass.zip,SHP,26cb2892-de98-46f5-992f-b5fdd20c6b9d,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מעבר דרך במפרד ללא צומת KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/31bd65cf-c1cc-468a-aab0-7447010b4cde/download/tma42_pass_kmz.zip,KMZ,31bd65cf-c1cc-468a-aab0-7447010b4cde,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מעבר דרך במפרד ללא צומת CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/140656f2-58b8-4914-91ef-d03aa5e4ed74/download/tma42_pass.csv,CSV,140656f2-58b8-4914-91ef-d03aa5e4ed74,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מרכז תחבורה משולב SHP",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/c02eec7c-a515-4919-8db5-b89d0ec092ec/download/tma42_matham.zip,SHP,c02eec7c-a515-4919-8db5-b89d0ec092ec,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מרכז תחבורה משולב KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/174833e3-2f54-4448-ab10-06368b5d5417/download/tma42_matham_kmz.zip,KMZ,174833e3-2f54-4448-ab10-06368b5d5417,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מרכז תחבורה משולב CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/0dd414db-b43b-4246-9913-7265ca269ecc/download/tma42_matham.csv,CSV,0dd414db-b43b-4246-9913-7265ca269ecc,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מנשקים SHP",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/f9e4865b-14b6-49d9-91b6-d02d1cedd4d9/download/tma42_minshak.zip,SHP,f9e4865b-14b6-49d9-91b6-d02d1cedd4d9,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מנשקים KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/74cf5c94-ef46-41f0-8020-e176cacb0b12/download/tma42_minshak_kmz.zip,KMZ,74cf5c94-ef46-41f0-8020-e176cacb0b12,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מנשקים CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/d65cfb3a-3db2-46f5-a6cb-fddac454e6d9/download/tma42_minshak.csv,CSV,d65cfb3a-3db2-46f5-a6cb-fddac454e6d9,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מסילות ברזל SHP",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/0c8bd9ee-a7f8-4f49-9557-647f528acb1b/download/tma42_rail.zip,SHP,0c8bd9ee-a7f8-4f49-9557-647f528acb1b,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מסילות ברזל KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/5b497730-1bb2-4246-abc4-74656c8de3c0/download/tma42_rail_kmz.zip,KMZ,5b497730-1bb2-4246-abc4-74656c8de3c0,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מסילות ברזל CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/3e1f2b5b-c940-4f33-acaa-ca128e244924/download/tma42_rail.csv,CSV,3e1f2b5b-c940-4f33-acaa-ca128e244924,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - כבישים SHP",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/4ad969b4-b3fa-4cab-b90f-10e4c2b8f478/download/tma42_roads.zip,SHP,4ad969b4-b3fa-4cab-b90f-10e4c2b8f478,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - כבישים KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/26413888-6d8d-492d-97bc-c61f6fcb92f9/download/tma42_roads_kmz.zip,KMZ,26413888-6d8d-492d-97bc-c61f6fcb92f9,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - כבישים CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/d067b922-0f3f-4c91-8dee-9def54b3aee5/download/tma42_roads.csv,CSV,d067b922-0f3f-4c91-8dee-9def54b3aee5,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - אזור מיוחד לרכיבה על אופניים SHP",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/810bc46a-aaef-4d53-bdf4-1b3162e41819/download/tma42_bicycle.zip,SHP,810bc46a-aaef-4d53-bdf4-1b3162e41819,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - אזור מיוחד לרכיבה על אופניים KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/070b68da-696b-47c6-86b2-125a2d0b270b/download/tma42_bicycle_kmz.zip,KMZ,070b68da-696b-47c6-86b2-125a2d0b270b,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - אזור מיוחד לרכיבה על אופניים CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/60c39e3e-b526-40a0-ae73-568540ebcf23/download/tma42_bicycle.csv,CSV,60c39e3e-b526-40a0-ae73-568540ebcf23,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מרכז לשינוע מטענים SHP",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/f22548b8-f920-427e-8a08-44242adb8406/download/tma42_mashnam.zip,SHP,f22548b8-f920-427e-8a08-44242adb8406,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מרכז לשינוע מטענים KMZ",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/e7d8d551-0e14-47f5-8e56-a9c3e7c845f6/download/tma42_mashnam_kmz.zip,KMZ,e7d8d551-0e14-47f5-8e56-a9c3e7c845f6,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,"תמ""א 42 - מרכז לשינוע מטענים CSV",https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/1505933d-f495-4fc7-8f8d-39dddd2e8070/download/tma42_mashnam.csv,CSV,1505933d-f495-4fc7-8f8d-39dddd2e8070,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,תמא 42 אזור מיוחד לרכיבה על אופניים - מטאדאטה,https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/01578abe-dc54-4a31-9261-3fb3a9e2f176/download/tma42_bicycle.pdf,PDF,01578abe-dc54-4a31-9261-3fb3a9e2f176,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנית,"תמ""א 42",tma_42,משרד התחבורה והבטיחות בדרכים,"תמ""א 42 - תשריט לאחר אישור המועצה הארצית וטרם אישור הממשלה. תכנית מתאר ארצית משולבת לתשתיות תחבורה יבשתית",2019-11-24T12:47:51.385821,2024-08-01T13:46:31.052667,תמא 42 מחלפים - מטאדאטה,https://data.gov.il/dataset/cb1f204e-3edb-4bdd-93c3-2c7f5de579a3/resource/e061b810-3b13-4f9b-a034-12598ad7258a/download/tma42_mahlef.pdf,PDF,e061b810-3b13-4f9b-a034-12598ad7258a,False,True,False,[],"[""תכנית""]",matched keyword: תכנית,False,exclude,Relevant metadata but unsupported or missing resource format.
